Ticker,Sector,Market Cap,P/E Ratio,Average Return,Volatility
IFBAGRO.NS,Consumer Defensive,5189380096.0,,0.002072496594866087,0.030510345598682886
IFBIND.NS,Consumer Cyclical,67708944384.0,68.96616,0.0021025263012899504,0.04175788992932526
IFCI.NS,Financial Services,161023361024.0,108.052635,0.002163269715625324,0.04187466713310908
IFGLEXPOR.NS,Basic Materials,21605552128.0,27.778559,-0.0004596987721552459,0.02685636810755569
IGARASHI.NS,Consumer Cyclical,23724281856.0,144.95193,0.0037193222647988584,0.031183331216792808
IGL.NS,Utilities,309715337216.0,15.575705,0.00014683847131806261,0.020554185321693466
IGPL.NS,Basic Materials,18150475776.0,140.94499,0.001657129667831268,0.0263830744859902
IIFL.NS,Financial Services,188012380160.0,18.347141,0.001272698474375975,0.030646351821605623
IIFLSEC.NS,Financial Services,115681853440.0,16.531292,0.008726274026992168,0.044841907310305296
IITL.NS,Financial Services,8792436736.0,12.595285,0.008404142136210992,0.02575856259191623
IL&FSENGG.NS,Industrials,6097134080.0,,0.004668541078109698,0.02621008665318273
IL&FSTRANS.NS,Industrials,1809280000.0,,0.002232314376683004,0.030131648436514676
IMAGICAA.NS,Communication Services,40463192064.0,99.32,-0.00010591931062547388,0.027723603126141638
IMFA.NS,Basic Materials,42345844736.0,10.661594,0.0018648681744322256,0.03210086772969527
IMPAL.NS,Consumer Cyclical,15040894976.0,19.157526,0.0018419024718579955,0.02485297399977038
INDBANK.NS,Financial Services,1967729024.0,19.190477,-0.0001296464483466071,0.028224571900664013
INDHOTEL.NS,Consumer Cyclical,1043444400128.0,62.480824,0.0026284529817254725,0.021844191713160113
INDIACEM.NS,Basic Materials,111919300608.0,,0.004883599846575265,0.027492308464016943
INDIAGLYCO.NS,Basic Materials,38570287104.0,21.186224,0.004470844150777134,0.03280401030701783
INDIAMART.NS,Communication Services,142300184576.0,33.111744,-0.0006247860123274344,0.024186565005321396
INDIANB.NS,Financial Services,755644563456.0,7.5362706,0.0010029681719139676,0.024811305131822482
INDIANCARD.NS,Consumer Cyclical,1584496768.0,2.1705868,3.625450129651764e-05,0.021031248497884566
INDIANHUME.NS,Industrials,23972851712.0,,0.005214417802892469,0.036079256651377054
INDIGO.NS,Industrials,1546339614720.0,23.309555,0.0001681384562207331,0.020060543118623857
INDLMETER.NS,Unknown,,,0.0,0.0
INDNIPPON.NS,Consumer Cyclical,15480954880.0,22.728329,0.0008296544211326458,0.023036581377752635
INDOCO.NS,Healthcare,28373753856.0,93.586624,-0.00017467193968340045,0.016529112841526757
INDORAMA.NS,Consumer Cyclical,11128635392.0,,0.0005782082061163906,0.030465756188102693
INDOSOLAR.NS,Unknown,,,0.0,0.0
INDOSTAR.NS,Financial Services,37319667712.0,36.37268,0.001998571664567099,0.03260764491252987
INDOTECH.NS,Industrials,26363086848.0,53.476948,0.005070741321710469,0.03936132143353066
INDOTHAI.NS,Financial Services,10861279232.0,59.174053,0.009930736960243757,0.027876752848655786
INDOWIND.NS,Utilities,2892897536.0,35.03125,0.0008350007440728549,0.034330662211994094
INDRAMEDCO.NS,Healthcare,42811289600.0,28.988205,0.005897218518543161,0.03414862478352933
INDSWFTLAB.NS,Healthcare,6647276032.0,1.6428154,0.0009153020780723899,0.03517811340842745
INDSWFTLTD.NS,Healthcare,1269620608.0,3.1675675,0.0009894846515311223,0.03262925528999443
INDTERRAIN.NS,Consumer Cyclical,2376919808.0,,-0.002012210573427194,0.0312697275172113
INDUSINDBK.NS,Financial Services,820931330048.0,10.070719,-0.0020408549701744637,0.02318294474463777
INDUSTOWER.NS,Communication Services,860479750144.0,11.629234,0.00024039811621044736,0.02598890489276831
INFIBEAM.NS,Technology,78278967296.0,39.13889,-0.0007265902611165762,0.024745713422586208
INFOBEAN.NS,Technology,10545598464.0,30.114822,0.0008956977167264038,0.024161402206887127
INFOMEDIA.NS,Financial Services,362402112.0,,0.0021760684381299028,0.031499994897646336
INFY.NS,Technology,7598244888576.0,28.170412,0.002105000033116596,0.014309531020219835
INGERRAND.NS,Industrials,134085083136.0,58.13715,-3.568472582096582e-06,0.020089269509279327
INOXWIND.NS,Industrials,272884842496.0,140.46309,0.0041203402352754425,0.03664777104533547
INSECTICID.NS,Basic Materials,25966946304.0,21.550097,0.0044194746431521804,0.028893060580329786
INSPIRISYS.NS,Technology,4754028032.0,31.088083,0.0007447881708029911,0.029604012054978236
INTELLECT.NS,Technology,103663009792.0,80.60898,-0.0010035653007293695,0.01909365437272012
INTENTECH.NS,Technology,3334865408.0,18.34691,0.001974823584915278,0.0385486776344097
INVENTURE.NS,Financial Services,2310000128.0,14.666666,0.0009853862702989239,0.0400199431508736
IOB.NS,Financial Services,1004660654080.0,34.044872,-0.0008253096256614727,0.028631471154209942
IOC.NS,Energy,1981769056256.0,11.024352,-0.0007624558780949826,0.021493527397718547
IOLCP.NS,Healthcare,23373594624.0,19.720158,0.0006791452280723415,0.02604274502624782
IPCALAB.NS,Healthcare,395435737088.0,68.48199,0.0015190911332186455,0.017095263176105546
IRB.NS,Industrials,310646145024.0,50.431374,-0.001125442554697698,0.030025463572844798
IRCON.NS,Industrials,193680441344.0,21.056236,-0.00021089171669824757,0.0349439725514621
IRCTC.NS,Industrials,666000031744.0,55.537025,-0.0012134343756470302,0.020566847160146826
ISEC.NS,Financial Services,274058575872.0,13.350222,0.0013634747083193482,0.01696192451747329
ISFT.NS,Consumer Cyclical,2329147648.0,20.36947,0.0018367487658174416,0.029914762202783406
ITC.NS,Consumer Defensive,5980262236160.0,29.14939,0.0008550302931746243,0.011862948959870624
ITDC.NS,Consumer Cyclical,52490870784.0,80.0,0.0005272607715677422,0.033885808157636206
ITDCEM.NS,Industrials,93211901952.0,27.396467,0.0039060459312610448,0.04156857184571601
ITI.NS,Technology,292340236288.0,,0.0012096999936342865,0.031715558022430666
IVC.NS,Financial Services,3768397056.0,74.9375,0.0007929992812470852,0.029910214211554893
IVP.NS,Basic Materials,2363896576.0,16.281649,0.00350957597111372,0.03695175632622426
IZMO.NS,Technology,5624537088.0,20.037802,0.0027725948794246145,0.035561837466768054
J&KBANK.NS,Financial Services,113972568064.0,5.523759,-0.0013815788093123373,0.027037624099745364
JAGRAN.NS,Communication Services,18737895424.0,10.378019,-0.0006651194920291719,0.020460456522535884
JAGSNPHARM.NS,Healthcare,15683563520.0,65.79533,0.005425219225737214,0.03402659714380349
JAIBALAJI.NS,Basic Materials,191098306560.0,20.122211,0.0016456902254238966,0.026119042008727163
JAICORPLTD.NS,Basic Materials,58144784384.0,97.067444,0.0015528450271135997,0.034793215811161585
JAINSTUDIO.NS,Unknown,,,0.0,0.0
JAMNAAUTO.NS,Consumer Cyclical,44204515328.0,21.477669,-0.0008882422606903466,0.02329162875467225
JASH.NS,Industrials,30524340224.0,42.20588,0.002081459931295837,0.030268757784595837
JAYAGROGN.NS,Basic Materials,9107999744.0,16.366577,0.0024906037377380023,0.029215302452721272
JAYBARMARU.NS,Consumer Cyclical,10406115328.0,31.946665,-0.0008780303011621467,0.024921603286411482
JAYNECOIND.NS,Basic Materials,42733621248.0,176.04,-0.0003173645637955307,0.028510481224685514
JAYSREETEA.NS,Consumer Defensive,3920113152.0,,0.00287606524946342,0.03464766052291285
JBCHEPHARM.NS,Healthcare,285956407296.0,47.84767,0.0002609518654871792,0.017913986169395633
JBFIND.NS,Unknown,,,0.0,0.0
JBMA.NS,Consumer Cyclical,185358090240.0,99.02401,-0.00112979962487615,0.024995392289376802
JCHAC.NS,Consumer Cyclical,53022253056.0,192.30768,0.004742509479172332,0.03917809896313082
JETAIRWAYS.NS,Industrials,3880473600.0,,-0.002254481249272093,0.016832622133542124
JHS.NS,Consumer Defensive,2152084736.0,,0.0038867534299704795,0.03204688237196177
JINDALPHOT.NS,Financial Services,7982002176.0,2.8481479,0.002358778946653791,0.032216241229882724
JINDALPOLY.NS,Basic Materials,34915274752.0,24.633923,0.004004793662518377,0.03386306377909182
JINDALSAW.NS,Basic Materials,195516317696.0,10.719274,0.0015119455968792374,0.026901348750129207
JINDALSTEL.NS,Basic Materials,939232985088.0,16.667564,0.00017903404528087742,0.02001548358093017
JINDRILL.NS,Energy,21096785920.0,22.12135,-3.587492177188345e-06,0.024387842469068756
JINDWORLD.NS,Consumer Cyclical,60336467968.0,75.225,-0.0010202963224743079,0.023084577487227052
JISLDVREQS.NS,Industrials,46288535552.0,49.0,0.00019075059336824828,0.03308376025469497
JISLJALEQS.NS,Industrials,46288621568.0,97.971436,0.0006194952931068433,0.035578572716417914
JITFINFRA.NS,Industrials,23356925952.0,38.912205,0.001637253264297522,0.03327479945294187
JKCEMENT.NS,Basic Materials,315354710016.0,38.758785,0.0006385646066886546,0.01756691268433193
JKIL.NS,Industrials,56945823744.0,15.749582,0.0019940295653223094,0.030176737753769514
JKLAKSHMI.NS,Basic Materials,90182287360.0,25.25206,2.091716053888426e-05,0.015335960837139598
JKPAPER.NS,Basic Materials,74079436800.0,11.629422,0.0021202790405559133,0.03160819243274797
JKTYRE.NS,Consumer Cyclical,103428849664.0,13.907517,6.0080574871452796e-05,0.021896933581400137
JMA.NS,Consumer Cyclical,2319970560.0,8.941021,0.0007840259164913617,0.022012029137386608
JMFINANCIL.NS,Financial Services,139396726784.0,30.835096,0.005277257989335962,0.03125683943454919
JOCIL.NS,Basic Materials,1836621824.0,75.750916,0.0013097398245025147,0.026142760190343492
JPASSOCIAT.NS,Industrials,17280339968.0,,-0.006384945505981292,0.035437124944257346
JPINFRATEC.NS,Unknown,,,0.0,0.0
JPOLYINVST.NS,Financial Services,8441581056.0,2.7233112,0.0018381595179734614,0.026662973362512964
JPPOWER.NS,Utilities,123293745152.0,19.76923,0.0002957976845328281,0.02813794780537242
JSL.NS,Basic Materials,585214722048.0,23.867607,0.0005743476725160584,0.025284100807264794
JSWENERGY.NS,Utilities,1242014547968.0,62.51536,0.0022025141233527135,0.028999745680933567
JSWHL.NS,Industrials,171295965184.0,71.42788,0.007739196222344291,0.03646874549502989
JSWSTEEL.NS,Basic Materials,2431893635072.0,48.771416,0.0013905469756900742,0.017466488015027908
JTEKTINDIA.NS,Consumer Cyclical,43451367424.0,41.985256,0.0004946801350106069,0.023319063893371957
JUBLFOOD.NS,Consumer Cyclical,399277817856.0,93.42308,0.002360688045869714,0.019291548500330363
JUBLINDS.NS,Unknown,25606119424.0,72.49112,0.0040074144372928425,0.027366031542038594
JUSTDIAL.NS,Communication Services,95121833984.0,18.904007,0.0011660483263529287,0.030109071402351993
JYOTHYLAB.NS,Consumer Defensive,179546619904.0,47.85994,0.000750225097410425,0.023761503196557836
JYOTISTRUC.NS,Industrials,31629697024.0,83.57143,0.003562399385514703,0.035409912933867346
KABRAEXTRU.NS,Industrials,16111973376.0,43.861904,0.0022502763051576364,0.03341589865178266
KAJARIACER.NS,Industrials,191253823488.0,50.24268,0.00034309481807029576,0.02046475554536609
KAKATCEM.NS,Basic Materials,1522120960.0,,-0.00035837454833917534,0.02254026295803619
KALYANIFRG.NS,Consumer Cyclical,1677663616.0,43.300472,0.001294249970442209,0.03605014591903375
KAMATHOTEL.NS,Consumer Cyclical,6303435264.0,11.508074,-0.0010178539362592743,0.03027621672535457
KAMDHENU.NS,Basic Materials,14357343232.0,26.18108,0.0006168262570067746,0.030862087124377695
KANANIIND.NS,Consumer Cyclical,569860224.0,,-0.0010901423481944645,0.02658159044409706
KANORICHEM.NS,Basic Materials,5734753280.0,,0.001506385143315982,0.032968050713558766
KANPRPLA.NS,Consumer Cyclical,2597053440.0,,0.0014768721405394088,0.024018827521549213
KANSAINER.NS,Basic Materials,219441676288.0,35.214287,-6.446749963526876e-05,0.01630751607729299
KAPSTON.NS,Industrials,6074256896.0,46.275116,0.00603644150883505,0.034346427703179354
KARMAENG.NS,Utilities,861494720.0,111.13432,0.0007891345781163581,0.030844473702107727
KARURVYSYA.NS,Financial Services,183740203008.0,10.19339,0.0017088019561380295,0.022808654990349245
KAUSHALYA.NS,Industrials,322272352.0,2.164488,0.0025376595464701025,0.03022180436982459
KAYA.NS,Consumer Defensive,5174822400.0,,0.001848351269340691,0.04347955868725169
KCP.NS,Basic Materials,30150754304.0,15.82341,0.0037068683939877117,0.03635819600036341
KCPSUGIND.NS,Consumer Defensive,5229316096.0,6.3878117,0.002553072608845743,0.03453754037206092
KDDL.NS,Consumer Cyclical,33725886464.0,36.496006,0.0013780354862544444,0.028625448719437487
KEC.NS,Industrials,271697035264.0,62.12112,0.003119165103570965,0.027266616429621526
KECL.NS,Industrials,12092679168.0,85.48357,0.0009908774727605616,0.035364747293821594
KEI.NS,Industrials,360038006784.0,57.799683,0.0004081598032564875,0.024163903067632667
KELLTONTEC.NS,Technology,14991486976.0,21.727402,0.00449280628772859,0.03882081977676642
KERNEX.NS,Technology,13472043008.0,,0.004577732331709681,0.0351574708017906
KESORAMIND.NS,Basic Materials,65767567360.0,,0.001618795209719508,0.015687442944193587
KEYFINSERV.NS,Financial Services,1857754368.0,4.9800496,0.004488665884706291,0.04879263057160059
KGL.NS,Unknown,,,0.0,0.0
KHADIM.NS,Consumer Cyclical,6924059136.0,128.27644,0.0008580972943133389,0.02689831016629003
KHAICHEM.NS,Basic Materials,6967704576.0,,0.0009666929521496756,0.03508360465900351
KHANDSE.NS,Financial Services,472715264.0,73.78571,0.0016651444876505108,0.034634466354966593
KICL.NS,Financial Services,30294106112.0,42.735374,0.00435903234983444,0.03204332607998739
KILITCH.NS,Healthcare,4897060352.0,38.740456,-0.0003370690469365778,0.025565262322741263
KINGFA.NS,Basic Materials,37425582080.0,27.85611,0.004121170986029624,0.0365074702920728
KIOCL.NS,Basic Materials,223956238336.0,,-0.00038451176816792286,0.029868027433516554
KIRIINDUS.NS,Basic Materials,22174670848.0,10.406227,0.002566686354502644,0.0332065217988473
KIRLOSBROS.NS,Industrials,164495523840.0,41.663315,0.003764204155450255,0.04022432752512769
KIRLOSENG.NS,Industrials,170434052096.0,35.840706,0.0013203454569227278,0.027214469293611033
KIRLOSIND.NS,Industrials,49064583168.0,27.027248,-0.0005412613224818968,0.02300033198330982
KITEX.NS,Consumer Cyclical,42144374784.0,42.19374,0.010196110028780294,0.04343892150177934
KKCL.NS,Consumer Cyclical,38469541888.0,23.75334,-0.0002952581990416698,0.017292396354976165
KMSUGAR.NS,Consumer Defensive,3222766592.0,14.024096,-0.0001851320968969734,0.02791921556455827
KNRCON.NS,Industrials,81094115328.0,9.980963,0.0017381048344626215,0.03196729658001387
KOKUYOCMLN.NS,Industrials,16388670464.0,39.182255,0.0005308494853363425,0.02438033485482654
KOLTEPATIL.NS,Real Estate,28528261120.0,,-0.0017896231744489173,0.02475037069952719
KOPRAN.NS,Healthcare,14827039744.0,25.004068,0.0025169250076163864,0.03198785802297637
KOTAKBANK.NS,Financial Services,3470929952768.0,15.923021,0.0006469211740217533,0.01328283720543778
KOTARISUG.NS,Consumer Defensive,4209082880.0,37.89552,-0.0008779611602527888,0.023637848412228178
KOTHARIPET.NS,Basic Materials,11770457088.0,17.453753,0.0041627185078033785,0.033927472798966476
KOTHARIPRO.NS,Industrials,4633263104.0,17.633867,0.002447038107724338,0.04025333562172255
KPITTECH.NS,Technology,386170880000.0,53.4718,9.261058712775406e-05,0.02531295513938413
KPRMILL.NS,Consumer Cyclical,318844108800.0,39.375263,0.0014850923561705773,0.02386077038017018
KRBL.NS,Consumer Defensive,64089198592.0,13.207546,0.00031852178909363716,0.022243147520548647
KREBSBIO.NS,Healthcare,1994571136.0,,0.003396635882143089,0.03767363631743339
KRIDHANINF.NS,Basic Materials,398072544.0,,0.0009895574462850227,0.03279634094032708
KRISHANA.NS,Basic Materials,13820941312.0,32.586002,0.0002830495646808888,0.019693051044247196
KSB.NS,Industrials,142538440704.0,65.364586,-0.0007086917319421761,0.019415330268593173
KSCL.NS,Basic Materials,47378616320.0,14.835869,0.0011140960154491398,0.0283142079174529
KSK.NS,Unknown,,,0.0,0.0
KSL.NS,Basic Materials,36039999488.0,14.4918375,-5.232097229042232e-05,0.021932627592157174
KTKBANK.NS,Financial Services,81332256768.0,5.8439193,0.0001884969285641578,0.019145339179772226
KUANTUM.NS,Basic Materials,11671513088.0,7.425236,-0.0008703453187068977,0.021510902240502314
LAKPRE.NS,Industrials,71886968.0,,0.003829205058897185,0.026069037224282207
LALPATHLAB.NS,Healthcare,254918934528.0,63.29266,0.0022404718234355875,0.015489060367605886
LAMBODHARA.NS,Consumer Cyclical,1578017792.0,32.91342,0.0009205830622003486,0.0349873748548916
LAOPALA.NS,Consumer Cyclical,37590106112.0,30.574139,0.0007581897059875846,0.01857079446187202
LASA.NS,Healthcare,1401831808.0,,0.0021833040784269542,0.03404032097621242
LAURUSLABS.NS,Healthcare,269229031424.0,203.81633,0.0012434243103965868,0.019383753673600037
LAXMIMACH.NS,Industrials,185217302528.0,63.45077,0.00016827013608335228,0.020571532253173073
LEMONTREE.NS,Consumer Cyclical,96315285504.0,66.83516,-0.0010099833692904453,0.02233772128825064
LFIC.NS,Financial Services,729750016.0,5.8417387,0.0035466146701068845,0.0425329155808892
LGBBROSLTD.NS,Consumer Cyclical,41155547136.0,14.408776,0.00043281459465716575,0.022568811444302155
LGBFORGE.NS,Unknown,2844131840.0,,,
LIBAS.NS,Consumer Cyclical,439691392.0,42.794876,-0.0006033943266244632,0.02590875945098494
LIBERTSHOE.NS,Consumer Cyclical,9348143104.0,75.15068,0.004906199993053711,0.031587315877839986
LICHSGFIN.NS,Financial Services,349290004480.0,7.158156,0.00046573291762551605,0.026484554569835787
LIKHITHA.NS,Energy,14495902720.0,21.742605,0.000787223713838066,0.03430415279154023
LINCOLN.NS,Healthcare,13353801728.0,13.622804,0.0014507953001584245,0.020048185220925996
LINDEINDIA.NS,Basic Materials,642936340480.0,144.91446,6.119577495534934e-05,0.026518114103793924
LOKESHMACH.NS,Industrials,7812123648.0,54.078106,0.00026012437044374434,0.03130232750026964
LOTUSEYE.NS,Healthcare,1414148480.0,65.08738,0.0012315425621584036,0.032512083098081526
LOVABLE.NS,Consumer Cyclical,1906239360.0,103.08871,0.0007046874313981029,0.030857783811124945
LPDC.NS,Real Estate,1337409280.0,,0.0017856724788150062,0.044460101986996015
LT.NS,Industrials,5033388146688.0,37.311928,0.0010910632006397353,0.01942035561396409
LTTS.NS,Technology,539889664000.0,41.323315,0.0013885121857459427,0.01623108319933146
LUMAXIND.NS,Consumer Cyclical,23745570816.0,19.45508,0.0003751232562755131,0.021541700042123052
LUMAXTECH.NS,Consumer Cyclical,35131883520.0,25.131643,0.000935476008095236,0.02308053937986267
LUPIN.NS,Healthcare,960108036096.0,36.62722,0.0023119782242564907,0.01798587387813748
LUXIND.NS,Consumer Cyclical,58779648000.0,39.996933,0.0026961360679118693,0.029276524712258185
LYKALABS.NS,Healthcare,5333864960.0,829.2778,0.0027804750938992466,0.035574532986063646
LYPSAGEMS.NS,Consumer Cyclical,220835136.0,,0.0026613359598016773,0.04447998523599565
M&M.NS,Consumer Cyclical,3565982842880.0,29.410774,0.002675778687539232,0.021759731552156075
M&MFIN.NS,Financial Services,340940324864.0,15.645892,0.000964509276735357,0.019325313420585574
MAANALU.NS,Basic Materials,8672502784.0,33.326405,0.0016248444333849452,0.04257025212434365
MACPOWER.NS,Industrials,12979448832.0,49.500195,9.65792804957566e-05,0.0307856504875287
MADHAV.NS,Industrials,472848928.0,,0.0025333094145276415,0.02798093382940593
MADHUCON.NS,Industrials,845689536.0,,0.001737535226776048,0.032673308917445285
MADRASFERT.NS,Basic Materials,16166483968.0,20.07,0.0019369749130317615,0.03480899710598097
MAGADSUGAR.NS,Consumer Defensive,10404579328.0,9.156944,0.001123811986894694,0.030260942293416075
MAGNUM.NS,Basic Materials,3477295616.0,25.417477,-0.0007290299779748847,0.026368630139718
MAHABANK.NS,Financial Services,415574458368.0,7.807803,-0.0010482117985305983,0.024170210262403437
MAHAPEXLTD.NS,Financial Services,2133936256.0,0.59599334,0.0020921477194854603,0.03487914291935715
MAHASTEEL.NS,Basic Materials,3693635328.0,61.68975,0.005320114712100686,0.02686728835973734
MAHEPC.NS,Industrials,3350148608.0,,-0.0008012431204710397,0.02331916962787803
MAHESHWARI.NS,Industrials,1749194496.0,12.628205,-0.00035996592737660917,0.02665237966408571
MAHLIFE.NS,Real Estate,79689949184.0,68.0,-0.0011926110493716742,0.019065622379159857
MAHLOG.NS,Industrials,28787697664.0,,-0.00043998678023588324,0.020788137146375615
MAHSCOOTER.NS,Consumer Cyclical,122165403648.0,75.19016,0.0029229698314327266,0.02210672977962545
MAHSEAMLES.NS,Basic Materials,85142970368.0,9.690408,-0.001551659670915452,0.021909722908687774
MAITHANALL.NS,Basic Materials,30011148288.0,4.0241237,-0.0010131547188246897,0.020271796322247574
MALUPAPER.NS,Basic Materials,813212032.0,,0.003290815165825286,0.04099785111677231
MANAKALUCO.NS,Basic Materials,1872306304.0,39.680553,0.0020254833993852577,0.031322557662388034
MANAKCOAT.NS,Industrials,4831198720.0,31.73171,0.0020525282569776168,0.025516477682596475
MANAKSIA.NS,Industrials,6061242880.0,8.572887,-0.000985310664517698,0.02318166748501619
MANAKSTEEL.NS,Basic Materials,4268888832.0,21.257427,0.0021339178591841196,0.029664510737200774
MANALIPETC.NS,Basic Materials,11449982976.0,65.2549,-0.00036655936541317137,0.027043695804240816
MANAPPURAM.NS,Financial Services,127278424064.0,5.636057,-0.0008027765151197359,0.027701273522697974
MANGALAM.NS,Healthcare,1748232448.0,,0.0015670654746392544,0.030902763218216688
MANGCHEFER.NS,Basic Materials,17646841856.0,16.278202,0.003041551095030604,0.028086799979907425
MANGLMCEM.NS,Basic Materials,23426324480.0,37.730293,0.00016844819123895238,0.026626886692197604
MANINDS.NS,Basic Materials,20242698240.0,17.696661,-0.0007451408553544577,0.031216634461359253
MANINFRA.NS,Industrials,70168600576.0,22.524492,-0.00038715687354202544,0.022223248324892447
MANUGRAPH.NS,Industrials,723877376.0,,0.0009612948937729939,0.038142318261675266
MARALOVER.NS,Consumer Cyclical,3250076416.0,,0.0006271611077974191,0.026955649139358346
MARATHON.NS,Real Estate,31987140608.0,20.078753,0.003793054366834948,0.03535388379540489
MARICO.NS,Consumer Defensive,814654291968.0,51.290714,0.0007019147482422837,0.016797539601625756
MARINE.NS,Industrials,30478456832.0,101.207054,0.0082799065230367,0.038978975535869126
MARKSANS.NS,Healthcare,135677296640.0,40.624153,0.005689071086367311,0.035952268638784285
MARUTI.NS,Consumer Cyclical,3553697202176.0,25.31637,-0.0008051733296153901,0.014996826088060517
MASFIN.NS,Financial Services,54136500224.0,17.386364,0.0003784858548773542,0.015334429081918153
MASKINVEST.NS,Financial Services,542404096.0,2539.2856,0.006560072065615153,0.05467822439102953
MASTEK.NS,Technology,90168639488.0,24.630207,0.0019520588418705618,0.023529923187024408
MATRIMONY.NS,Communication Services,16343561216.0,33.112312,0.0028109063291461354,0.030225364121461783
MAWANASUG.NS,Consumer Defensive,4126441728.0,8.473092,0.001481369593089104,0.028018737665263874
MAXHEALTH.NS,Healthcare,1049173426176.0,100.02317,0.002534506667741728,0.02257947694396537
MAXIND.NS,Healthcare,11476957184.0,,0.0006949294909101278,0.02532580623217561
MAYURUNIQ.NS,Consumer Cyclical,28424519680.0,22.219769,0.002234188351640542,0.022268144997434507
MAZDA.NS,Industrials,5471831040.0,20.492725,-8.813557547674567e-05,0.024450840061787802
MAZDOCK.NS,Industrials,839857340416.0,32.680115,0.006274971354797188,0.04855075010754033
MBAPL.NS,Basic Materials,19730948096.0,70.36562,0.00031097069692064493,0.01915709865461867
MBECL.NS,Industrials,772234624.0,,0.0006358371036910651,0.03407466588198845
MBLINFRA.NS,Industrials,6646402560.0,3.0136614,0.0025548025095464702,0.041081661173771926
MCDHOLDING.NS,Unknown,,,0.0,0.0
MCL.NS,Basic Materials,1031969280.0,84.48889,0.00019680696118923712,0.0247215988894935
MCLEODRUSS.NS,Consumer Defensive,3279895552.0,,0.002936345062919716,0.037750122025328015
MCX.NS,Financial Services,326444744704.0,94.338036,0.004465348564355048,0.024902555308039684
MEGASOFT.NS,Healthcare,5787999232.0,,0.0018522953238866951,0.0349468316196723
MELSTAR.NS,Technology,73764272.0,0.010763581,-0.00809585615019119,0.08849820409997206
MENONBE.NS,Consumer Cyclical,7175920640.0,29.88084,0.000797251258540033,0.02753656656490359
MEP.NS,Industrials,794321152.0,,-0.004561823816716116,0.031243190572653148
MERCATOR.NS,Unknown,,,0.0,0.0
METALFORGE.NS,Unknown,,,-0.00045209474418843776,0.007343582008255295
METKORE.NS,Unknown,,,0.0,0.0
METROPOLIS.NS,Healthcare,108453404672.0,79.37898,0.0016646105381317594,0.016658223956767658
MFSL.NS,Financial Services,418896052224.0,121.90501,0.001945647768746923,0.018399457818005963
MGEL.NS,Consumer Defensive,3977740800.0,13.873563,0.0013898780692455919,0.03402025297505586
MGL.NS,Utilities,140427460608.0,12.300138,0.0010396180418158494,0.02558724402543665
MHRIL.NS,Consumer Cyclical,74545668096.0,65.32686,-0.0006538094370160055,0.01923470406781373
MIDHANI.NS,Basic Materials,62365483008.0,79.45107,-0.0011993931650599796,0.028712309303397996
MINDACORP.NS,Consumer Cyclical,120005066752.0,49.519417,0.0020644935190932312,0.028829011971464088
MINDTECK.NS,Technology,8826701824.0,32.252617,0.0016536846826240151,0.03561860855749416
MIRCELECTR.NS,Consumer Cyclical,5152561152.0,,1.9673771753063283e-05,0.03262185271790977
MIRZAINT.NS,Consumer Cyclical,5641420288.0,46.88506,-0.000549086348801394,0.018395737914354546
MITTAL.NS,Consumer Cyclical,666500416.0,,0.003392712408039311,0.031323556566354605
MMFL.NS,Industrials,22953072640.0,33.668556,-0.001122684041600353,0.026374726596048528
MMP.NS,Basic Materials,8875668480.0,25.374,0.002600289975778751,0.02944662879178439
MMTC.NS,Industrials,117719908352.0,56.86232,0.0017166239283021812,0.038008394325476265
MODIRUBBER.NS,Real Estate,2904698112.0,15.528782,0.001760275715029489,0.026156828364295743
MOHITIND.NS,Consumer Cyclical,420478944.0,,0.0028694971324525584,0.03486220046437049
MOIL.NS,Basic Materials,66315780096.0,19.08026,-0.0013079411898607115,0.0325375149289475
MOLDTECH.NS,Industrials,6335597568.0,23.69379,0.0010425437544750542,0.027881372695263657
MOLDTKPAC.NS,Consumer Cyclical,23339956224.0,36.22291,-0.0008771459682825738,0.016796878893486022
MONTECARLO.NS,Consumer Cyclical,16469580800.0,28.250355,0.0014318562251914564,0.02499474820937315
MORARJEE.NS,Consumer Cyclical,363176544.0,,-0.004229231121703669,0.030190085184428783
MOREPENLAB.NS,Healthcare,45666484224.0,36.234783,0.005364433910533311,0.035919776661182526
MOTILALOFS.NS,Financial Services,597167374336.0,17.856632,0.005598299307462225,0.03575070491158351
MOTOGENFIN.NS,Real Estate,1322146560.0,89.8421,0.0007119210565781086,0.029551147595789286
MPHASIS.NS,Technology,541085663232.0,34.129555,0.0021992637783166016,0.020927056624292104
MPSLTD.NS,Communication Services,35848982528.0,30.03197,0.0023888556828840246,0.025629181296117718
MRF.NS,Consumer Cyclical,506198294528.0,25.974028,-0.00044831570727761074,0.013177108425040667
MRO-TEK.NS,Technology,1769428096.0,28.319277,0.0024261079869237604,0.037674900362103685
MRPL.NS,Energy,281818103808.0,31.042473,-0.0018021590555314785,0.02671397069458142
MSPL.NS,Basic Materials,22000422912.0,82.03636,0.005130135300832662,0.03201906484351555
MSTCLTD.NS,Industrials,44851867648.0,20.791965,-0.0012734955062516872,0.033413668331800504
MTEDUCARE.NS,Consumer Defensive,206572352.0,,-0.0008795978024327144,0.02302197046527162
MTNL.NS,Communication Services,30630623232.0,,0.0036813343280872914,0.04371239408663501
MUKANDLTD.NS,Basic Materials,21135429632.0,21.962463,-0.0007433798835517181,0.024619430243536678
